steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33
105263157.89473684,965.6645957994328,976.9697405684358,966.056835507422,978.641476019928,961.8544017059982,976.5537063223503,982.8692525588905,433.1697990386399,977.9004776474511,926.0217951407393,971.281173255635,552.5511524349739,979.3008083247082,974.043540482706,931.8692859490492,443.5170409912838,588.1578463694477,977.3936458614725,425.54606834492574,976.3606049142716,978.3013234732884,970.4647965160433,964.2988004317905,973.8308956560336,966.4456016105959,969.9057679975463,980.6791948908914,979.2471894606989,593.5580038039059,978.7082505992245,434.8181246500825,953.3552923820025,431.3802327881323,977.829176538869
115789473.68421052,700.6394102279501,387.9262402623873,975.2792296515278,980.5100735642243,967.3364194918868,391.1416346861098,983.8611293309614,618.9220762565172,978.0648506146719,943.0131826108512,973.747274248884,959.4864448556609,981.333363185629,973.6006042982073,943.9733750555985,624.9662989299856,982.7223773663064,979.4621920295039,607.1238425227133,981.6001357865466,981.0128908122675,973.88784761376,972.5964073720401,977.8231913957569,963.8192271737181,974.5294699117418,982.2579402791496,378.3072728018725,980.432584057059,983.4219284533134,620.497680734559,958.2604403145756,615.6316817583761,976.4479930258854
126315789.47368422,835.613596537107,651.8892138008028,977.3769575750398,984.1694220525736,353.99617391387085,485.1153735086701,983.5247393374298,982.9485211279914,978.9712990420016,974.3891369431303,978.6578491520023,962.5670362813321,981.5520467797805,975.4933817274352,951.5167716850534,982.7380816830822,983.4150510395663,982.6424703406495,960.2928740311197,980.4052046065185,982.7071590753803,976.6970330863118,978.5333445752426,979.2283383162068,968.3553313799512,830.5956609453849,984.1988941493787,674.3904801976163,981.6858763972148,984.2838269165018,331.91677237295767,961.9496416966341,981.2448717431679,978.8403192794884
136842105.2631579,977.8388427023742,962.2882734360458,980.1668239638745,985.0634666691196,714.2272358712777,856.3844711286872,985.2700012253592,980.2867958340948,979.5613209204,973.3151515935266,979.2307860892565,967.5194638409442,982.8581460704434,977.5868048116441,276.3194365153839,982.5138205575481,982.5828840311544,983.5577136557188,284.86478545359785,983.0270083371622,982.3806191588703,978.8020032705363,979.5369201195207,974.7254471745848,972.4321883812836,921.7555106729684,986.1059955512058,982.7017512118387,983.0676849183944,984.6319511621942,733.9141346449325,965.0114351983216,982.8416743014328,283.61211321549274
147368421.0526316,220.24227116114469,219.8497901150015,979.6023093795512,986.4184981082615,954.0167453929658,939.3084769747594,985.4596778639796,981.3611885312522,978.9230817335134,975.5382223799618,982.7584995576219,971.5581013284561,982.8036474395657,978.7675350319976,769.0912536130065,983.2181445251211,984.5892580655143,604.3520623788936,776.0133317799374,223.30832281653954,984.1351310718093,981.1997683820962,981.3595297957391,977.2506349397167,975.3087853298954,771.8404804669588,988.3058155002357,985.3174090091542,983.2910787012438,986.7932225363406,988.3658548963367,553.4429796623717,985.2792809590738,787.7542650810866
157894736.84210527,836.8038276906165,832.681085787291,984.6471337606703,988.46928750478,962.5464343871106,157.2263148129806,987.1898125277992,792.4438580046728,982.3865729530762,972.5292841092041,982.069917256317,969.8377071813863,984.4434810318775,981.6349687563085,962.1207782581572,983.9784732229822,985.2587540134829,914.0455539376785,968.7437525518714,842.2340417372486,982.6583417287494,162.65163401585437,982.1049590123988,981.1865949657155,974.3677414746496,941.4600126540233,987.6121323613909,988.0225674179783,985.2403426948016,988.4444265046939,989.2656386927224,890.7085899370531,985.5499556302364,172.77990375553043
168421052.63157895,983.6697259622928,981.3153640504029,983.9280282546279,988.1773002497707,970.659267578759,874.0949429752428,987.2278719450298,962.4949574879994,981.8991315556365,976.4967728612165,985.3507935294153,973.3662906181779,97.46484773595694,984.9454502095145,964.9321239450302,987.1542530112649,984.8334708623279,986.3162312811431,972.050848509136,986.3974677056817,982.9081002866792,891.7327755876199,983.5038854752221,983.3473266485325,977.6294112773484,982.8777269564176,989.1030288812526,103.06753870547595,986.0585297930604,984.2935252942538,988.3577258778411,123.81531034793841,987.5278871990637,895.930401359404
178947368.42105263,227.0715406949828,117.42564852709052,987.217504009976,93.78842625777281,975.8345416681918,971.7208122384845,988.0113206589981,984.2140786961505,982.0670681083961,978.7123114266884,839.8868413569194,975.1058622504536,949.851903273776,948.6822687689618,965.9638747617479,984.5745065279945,984.6134974423207,985.0301219830883,971.8694034937016,987.4087041948311,985.0305853533943,984.0689285739307,985.2944854559,984.952291232397,979.9499238220939,984.6757139357173,983.8065236288425,952.9874380669119,985.6903918760305,988.0610515556177,989.6888932565903,937.9471101160383,985.3985364242274,985.3412227868373
189473684.21052632,980.6063192759194,982.0627659100245,981.4626113552796,988.8512263027254,977.1020609503638,957.1808350859337,989.3937883063367,986.7174049698415,984.3099856905,979.4317110473099,981.5531564009817,977.8510805345309,985.3447974355597,967.2058613155027,954.7788861237074,989.0560868539309,986.2464268141506,985.4786634048927,962.7505197402842,36.940324722626855,984.9204290193865,481.10782819226847,415.2677837204076,978.7022652774637,981.3269890820881,985.6162499417228,988.3633415256511,166.24639892578125,44.24971696305158,34.49795433961469,987.5649266688778,444.59047205973206,987.7997045923138,987.7223943062436
200000000.0,977.5942880103463,985.0151560118323,987.1852769381121,988.506345444604,980.4774241541561,176.03106195950193,990.1521919401068,985.5085024582712,984.3516090982839,970.8164292417074,984.1564299181888,977.2021154196639,979.9012474950991,974.68762929816,405.719906452455,989.3730492654599,987.6804747644223,988.2130607492045,467.1467895727409,987.3396591418668,983.0371527452218,980.5819298970072,985.2048403181528,985.0125211979214,978.6861907871146,979.6575111276225,989.4409894943237,166.24639892578125,985.3137473652238,987.683992232147,989.0386821313908,931.9807191742094,985.3017338514328,987.8221477646576
