steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18
105263157.89473684,949.367578406083,970.4261356258656,962.5072423612642,965.6533791708484,961.933667523709,962.5345243522665,969.25164895837,969.9435162848052,962.3575432637392,966.245778805001,965.7280435377211,960.4174794860163,965.8580820184005,967.1181333917,968.9167412522758,970.9390950189733,970.3456995163598,968.2657009663674,969.9938366961281
115789473.68421052,958.5297268236112,965.9029730984379,967.2456751318849,966.8014361072445,960.9072638905279,966.5563829902796,971.2998021434879,967.4763800100607,968.2979126425661,963.7332294865658,959.9963301397097,959.4738908566927,970.0425623632204,962.8014839838086,970.0879855169154,965.5961629994358,971.9851525774293,964.9482938417767,971.1887604906289
126315789.47368422,967.6455831765468,966.6184369665764,973.4147864365511,969.4161304251969,968.2800938191507,970.1004284253742,973.010587623575,964.2517817806339,967.6680461746173,968.5135111082294,947.186411606638,967.8625955449577,965.4764630114273,958.4688044730316,969.8728419697516,970.7113260813367,969.9180031985127,964.9682456674338,950.5699469442183
136842105.2631579,967.3037791714444,966.6893975371469,970.2476533456522,953.1946097292067,962.8911471036663,965.4971533350007,967.4144739166851,969.853100182277,967.9446394278402,970.7932716723624,960.1446599960327,971.2242585285219,969.2804654139891,952.0592310554102,964.9642093637314,969.9281527078052,953.4308441484403,960.6918803001045,960.9489825584221
147368421.0526316,965.8413974624591,969.4306471182699,970.8135743444976,964.8513574045451,968.8757464865898,967.5711987091233,971.4851203717684,969.8390914409774,967.5664475670812,968.1947908163731,970.146736520149,968.2150548105425,967.7348611889784,967.2219478628311,970.829772294063,974.548729270449,969.3304696862388,966.0582065159595,970.9933825516634
157894736.84210527,962.639701666264,968.2801241068959,970.9227140748931,967.2171547432686,970.1295070014172,955.5141409348253,974.1060011142508,970.16120096455,970.2233727605719,960.6726140051337,964.2809806464452,972.0270313569383,969.2351130039078,963.644329395981,969.8853230331083,975.4192777802739,973.0660737214656,968.370660742234,970.0114682876502
168421052.63157895,968.9165044134674,964.2050194568582,967.8063123708287,966.7869678613552,963.5573827685412,966.8782957716331,967.1103132253209,971.7196204695344,968.036319383954,962.515571108155,970.4352283847629,971.499916393671,972.1698911460813,966.2732043068164,971.0685643753517,974.6584952822022,971.681647303362,971.5850711304726,971.2793972617701
178947368.42105263,969.9981901533386,966.8553844356801,970.675087503449,968.2404923214476,965.4393680524959,971.4543139650551,970.9528484767163,968.2898946217883,971.834094367199,966.5812401731919,972.4507994876344,968.7424762810366,973.7032010746794,963.512271669763,968.3230079481806,976.6271137411904,973.992561807923,966.7927700713731,971.6644371619185
189473684.21052632,973.5139645605536,967.2945026492808,977.3029253053533,970.0118266552108,968.6378977186462,964.3454359007014,963.1545335236018,969.0918533980351,972.1825088543245,971.3675269763555,970.5680218271272,952.6049978937799,971.3881195575577,965.1534267488939,970.2486985594942,975.1703107152289,976.5592228527545,972.8943802260296,964.8742801634559
200000000.0,965.8663835525513,963.9832399769833,975.9559891851325,968.795140216225,969.0430659745869,973.4567435917102,974.815949640776,969.9733161424335,970.1915451350965,967.4804191087421,971.4560584520038,971.0396615580509,971.739598274231,964.0897947612561,969.4915956196032,961.878724549946,958.003784631428,971.0568060122038,965.4088369670667
