steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40
105263157.89473684,866.5129143144945,535.0421037548467,866.0154844704097,866.8725502560343,880.8846747366675,865.9679668339336,470.7508756431268,879.8084949875803,866.9855065428319,867.0133335966813,866.1143306454132,870.4332345258496,866.772573852473,866.545120726662,881.4613963461319,866.8121222726526,881.2876379344602,863.3424161140939,880.5754250430005,866.9907751205556,880.2328959462385,866.1860210941769,879.1296700968967,865.8921960972023,866.9247192613306,867.104766355327,880.623152588213,865.904389421035,866.8235566705217,875.2729155181847,880.9524705182153,866.3265256221274,881.5695922903077,866.2065804348098,865.826945691888,867.1289838826557,866.6261256626108,866.1833697481499,866.9731198588897,866.8711957624414,867.0753111806273
115789473.68421052,866.4949340960655,640.9587315373802,866.0432970900284,867.0197272805956,881.2158813499677,866.2019704210461,850.3406065195551,881.0173151752294,867.0616903052436,866.2442747650055,866.241242784047,880.4901320605727,866.626098053112,865.6674956218687,878.9200929954771,866.7731797726531,879.6860360892856,840.8273571863399,880.8116271568467,866.416325455227,881.1996632272848,866.8561723806852,879.804521136832,866.4288502178694,866.8556398607357,867.0622573344662,880.520266460745,865.8700658046638,866.413684659057,879.6110766599382,880.3061214721764,866.7454765301992,881.5919316016406,866.2759549191784,866.1467701873621,865.665068068993,866.9106980903988,866.4649108420449,866.6274743375686,866.8415850998622,820.2973645981659
126315789.47368422,866.8808606978598,865.7858607326518,866.8049784129346,867.0727752516474,881.1271410523359,866.8773727529267,879.2228047345814,880.8656386939442,865.1843447843747,866.0947085100528,864.849207418447,881.0602007744385,865.86198282506,866.2619985464207,880.0600034523538,866.777258480685,880.4281448862229,853.2330583654283,880.8803911129854,866.3558919469406,881.2355812038411,866.8092206257533,881.0258934061943,865.9285059582824,866.8678563651616,867.0537199723093,880.8277249673067,866.7189128801763,866.6716855252548,881.3858947463312,880.7610970217105,866.8456642264474,881.5617931186327,866.2283863770334,866.7876498963363,866.373809871251,866.0450051980006,866.267671437805,866.5721530854867,497.02079908471296,842.2785242455819
136842105.2631579,866.8529060090018,865.674700101657,866.7940179979702,866.9254492494869,881.4740534583287,866.9271043084996,879.9079836914084,880.9939884749806,866.1965700888237,866.8101665877899,864.8323070443238,880.3246681226258,866.6193214285076,866.6326256412549,881.1546288368775,866.6680048314488,880.4219264432664,865.4261100067656,881.3632270487392,866.7745649575196,879.1072187810063,866.2769647744224,880.501480747458,865.9230976514209,867.124652831343,866.9143914118038,881.0399079048733,866.856489042496,867.0804180175974,880.8810082444523,881.3276382671498,866.9811933813332,881.6481505648911,866.470900367832,866.8835406491631,866.7308596841516,866.4571251646304,866.5148667854945,866.9232574225792,721.8987101687953,866.7516743317866
147368421.0526316,866.4506852329603,866.5020584422796,866.8991054970141,866.2098661096472,881.3145701918245,866.8990605359593,880.8873477180249,881.3613231522224,866.2888565529087,866.9032474247703,866.6959245059629,881.3027581977052,866.8150768669689,866.4568795061508,881.5106937977746,866.598607772275,881.3939591596661,865.9275976317081,881.2192214459924,865.7107305681936,880.2634166971138,866.1311265500959,881.4682694538149,866.3352665567662,866.2670136723161,861.5521548425062,881.4699821709926,866.4217394560658,866.5982029008733,880.8283767300629,881.4923430037301,867.0380950367021,881.7035583366647,866.5517214156914,866.8080221540049,866.8816916500102,866.528598449567,866.4747047070981,866.8561908498696,866.5815205323069,865.7461759307708
157894736.84210527,866.6681334855153,866.4982115213561,866.4991947042645,866.4972997395286,881.5885324768743,866.8950473898996,880.5060089483155,881.4211770979651,866.3168097675011,866.7368299728286,869.3054328976906,881.5162666517612,866.235700046917,846.3865407731724,881.0596348740718,867.0134294850344,881.5394749988149,865.4173448721458,839.5654281387699,848.7934454126371,880.8249429786305,866.8431278548082,881.4422982075869,866.1286505964324,866.2917647074464,865.4890216276916,881.4236471547314,866.8245085127796,866.4446563859395,881.4208715376432,881.3557306389399,866.8787697358805,881.7970483986625,866.9937258985234,866.8910345532557,860.3855352570146,866.9797366614818,866.6066310529563,867.1083059357144,867.0226289922181,866.8404807435178
168421052.63157895,867.1012109587397,866.832412302329,866.5087201575493,866.9831533749018,881.4070790758424,866.7943850408961,879.0734140073823,881.0126748283154,865.9541776635971,867.0806782133361,879.9413998648731,881.3062469979072,866.7807381014414,864.3694354239593,880.9507939980631,854.7640241850116,881.6082808687416,866.6139986138595,876.4496750474967,864.82865543841,881.2580933848246,866.6907581292361,881.0546832203535,866.8495773172775,866.8778311552434,867.0695529155784,881.5820661000598,866.907182339486,874.3816442621712,881.200051788478,866.8635450505814,867.0254081477749,881.7458638273117,866.6847203537368,867.0361342839587,866.3493675432708,866.8945048826223,864.3850912057131,867.1082155592223,866.9288249240358,300.47843017142213
178947368.42105263,866.736998895694,866.3891459838835,861.7868011382478,866.7501287158176,881.4435057446897,867.0112751737196,881.0405917070249,881.34161931557,866.1639836640239,867.0564508235025,871.9058891320162,881.7565473461746,865.7406822842574,866.446083186736,881.1926356631633,865.8224382550762,878.7409864886976,867.0131165954875,881.298653401001,866.950926394839,881.3737495272444,866.9858335046887,881.5725673587368,865.2201891860143,867.101603756651,866.7789051025858,280.7353963837892,866.3935772982991,879.6639757529521,880.6605669700868,880.3320925447089,866.9171888824975,881.5453297154064,866.0229142174496,867.0546549644497,866.4458517021089,867.1281642524159,866.8907681612757,867.1193789999901,867.1948533565054,843.6794786531264
189473684.21052632,866.5304815491811,867.1151830733978,863.6073881334876,866.9783242779096,864.1208623868937,864.4437179004057,881.4120208586352,881.4977406530829,865.957163977491,865.6952193490026,880.6747056341568,880.9518272315366,839.4192599622827,866.0250204643054,880.4543770673863,866.8308021731654,881.313260151739,867.1635419444034,880.6841276157596,866.6276656016088,881.4713849453384,866.8619865113018,881.0718269625529,866.9072881676153,866.7438463035382,866.3198756197482,860.1132699165317,866.7918067810608,880.3685357626786,881.428688123946,881.3065699002088,863.5414562152694,881.667724609375,866.6021469101681,866.9973209293926,867.0851826846105,867.1758984928316,866.8127814224222,866.7973838423758,867.1676452681629,866.3749914770311
200000000.0,866.5963383975782,867.1269333613546,864.5709960146954,866.5461074960859,881.0761949200379,866.9357285342718,881.3237265442547,881.0032705099959,867.1530773012262,867.0019567263754,881.1435334619723,881.5870666441165,880.4568958125616,866.596761082348,878.7759769402052,867.0953210780496,881.3017332177413,867.0455065526461,881.2939344173983,866.433182368153,881.359979824016,866.9125609492,879.1496482334638,866.996978700161,867.1727308348605,866.5583439092887,865.4772298524255,866.9580920056293,881.0812572491797,877.4292854886306,881.6280519272152,866.51010358961,881.667724609375,865.9637505474843,867.0949614361713,866.9870566443393,866.6551212668419,866.456884302591,867.1119390130043,866.673561842818,867.0634010214554
