steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50,trial_51,trial_52,trial_53,trial_54,trial_55,trial_56,trial_57,trial_58
105263157.89473684,4.221828001906381,348.2266055438822,3.5314945877917303,5.051105158316769,3.3520969833015823,3.635076583354409,3.2862053371119697,6.345437552358754,6.725042629431691,6.940694231034316,5.357395507403652,3.437123231235711,6.561124408596977,3.7269242587866946,4.711035170013838,4.360628079619759,5.439985755183786,5.414331999866659,8.505893562463115,5.834364163546779,3.5467888928354534,3.260196969256197,4.92323840021219,3.0720349108454275,4.285012786267609,3.1331592020272327,3.925502510839387,3.6284126349843504,3.3232965133123233,4.557224888630583,4.311260619441336,3.9171161035490494,6.355067377957745,4.617930557308242,24.5772688295402,3.902315476289796,4.391357320662358,3.6715311845861263,4.096673343047806,4.853475560729555,3.7023993423134423,4.881826493311854,6.145814858260887,6.023526698008433,5.974272208533397,4.174176727323548,4.511707756335207,3.322856098884288,3.9691873702463765,3.3418939788345314,336.86632460603425,3.9181672483105396,3.628417734069933,149.40818774702228,4.263621458949823,4.299729840130832,6.427885578281615,4.101167879214735,4.371785956094689
115789473.68421052,3.390671845264133,358.64943699670795,3.0192211301585496,3.9644000117644125,2.92941102123135,3.102986974538971,2.9194728873484355,5.1248229785846195,6.712287407130109,6.895829184914725,4.745575272301122,2.9644519064405808,6.5095568148192235,2.986329903354329,4.242407947421716,3.8314642850274137,3.597400191831925,4.833809089852714,5.496372445076615,5.676256571646452,2.979150134185039,2.756040121992364,4.075477162947642,2.167455731908913,3.4819463482958595,2.8224698283838254,3.227393525015367,3.0663194635920386,2.9053218471691906,3.9104844658878064,3.221560627766085,3.0967188157411125,6.371658224106181,3.5564734623585235,31.549822916244825,3.146964443352369,3.411043151147784,2.8534090821737674,3.0961499997097652,4.376201714062032,3.0242164154455433,4.399710280185764,6.282618481538147,6.0670102443504135,6.131116963261248,3.194995584137934,3.8380757041336455,2.889549896638928,3.2484491610887636,2.7386406925444007,326.85815421019237,3.211263184185905,3.0285415452119118,175.24902330639247,3.460191915925738,3.1495516000075625,6.259269669480748,3.2274833976049586,3.6409213674237626
126315789.47368422,3.0637660812040908,413.9043489503069,2.79096302707677,3.418778994073575,2.7730865856152738,2.9198591732013703,2.766681510584243,4.401865602562518,6.251609591495018,6.212281129288117,4.19399216953585,2.765737588917243,5.991242242488142,2.7624143191943475,3.837754457846536,3.464245174329733,2.9136904734922084,4.279005139210284,4.298669021526336,5.520111696861705,2.7742402682892227,2.599226653754551,3.611014940639844,1.8224266848205704,3.1170406282983896,2.7605121628616076,2.921482781388789,2.863428953611305,2.7274549224980205,3.5036141609533114,2.8311317179524895,2.80325936324768,5.860798350684963,3.130759073046637,30.976477403028596,2.850528906768322,3.0653869082759084,2.555981546337265,2.712342110504409,3.9483003786112336,2.7741292890327673,3.990986562926074,5.767325342914032,6.014461871622249,5.806637811299073,2.818999825116412,3.458544202519766,2.761128441502864,2.877129188272457,2.566769624308882,314.2526101105101,2.8964212934087983,2.78653077123212,185.5893990396215,3.117304936355145,2.7425763484889027,5.732296307862109,2.900450552290646,3.2476805428493187
136842105.2631579,3.0157023724508756,493.95065354219446,2.7197606771819323,3.172368473399958,2.7640556307455366,2.929701430096976,2.7321959782720393,3.954104355092346,5.5432380538900095,5.175552023769809,3.6757191960908497,2.718516926326301,5.214824377184725,2.824213476429456,3.4684773754343645,3.18657877230117,2.8708197653391645,3.738423344062433,4.102870558334032,5.3650521719002695,2.7699134291252547,2.6344882798143483,3.358510679495553,1.786819526355377,2.9944304760425853,2.8360989826442444,2.832451123134923,2.859171523253525,2.6823635734377462,3.2293880297076805,2.827388051326175,2.8011877434252415,5.058267028155475,3.056599794636278,26.23037529004856,2.8078659841430587,3.0706859116172907,2.5464894197080827,2.6695675795265457,3.5477012182422074,2.7607719988742434,3.6228476715634685,4.891433573089323,5.9088094496310735,5.215994568273987,2.7765555213353212,3.2416453992619325,2.8013031654997658,2.699031671236812,2.6334457264368556,300.2107616814055,2.79838324420027,2.742413601849984,187.35827906416353,3.0290903117073316,2.746579951724235,5.007157252873313,2.8757069427286237,3.041140027656871
147368421.0526316,2.96763866369766,573.996958134082,2.6485583272870947,2.925957952726341,2.755024675875799,2.9395436869925815,2.6977104459598356,3.506343107622173,4.834866516285,4.138822918251502,3.1574462226458495,2.6712962637353597,4.438406511881308,2.8860126336645644,3.099200293022192,2.908912370272607,2.8279490571861206,3.197841548914582,3.9070720951417277,5.209992646938835,2.765586589961287,2.6697499058741454,3.106006418351262,1.7512123678901834,2.8718203237867805,2.911685802426881,2.743419464881057,2.8549140928957453,2.637272224377472,2.95516189846205,2.8236443846998607,2.799116123602803,4.2557357056259875,2.982440516225919,21.484273177068523,2.765203061517795,3.075984914958673,2.5369972930789,2.6267930485486826,3.1471020578731808,2.747414708715719,3.254708780200863,4.015541803264613,5.803157027639897,4.625351325248902,2.7341112175542306,3.024746596004099,2.841477889496668,2.5209341542011674,2.70012182856483,286.16891325230085,2.7003451949917423,2.6982964324678482,189.12715908870555,2.940875687059518,2.750583554959567,4.282018197884517,2.8509633331666016,2.8345995124644237
157894736.84210527,2.9195749549444447,654.0432627259695,2.5773559773922576,2.6795474320527237,2.7459937210060614,2.9493859438881875,2.663224913647632,3.0585818601520005,4.126494978679991,3.102093812733194,2.639173249200849,2.6240756011444177,3.661988646577891,2.947811790899673,2.72992321061002,2.6312459682440448,2.7850783490330766,2.657259753766731,3.7112736319494237,5.0549331219774,2.7612597507973193,2.705011531933942,2.8535021572069708,1.7156052094249898,2.7492101715309762,2.987272622209517,2.654387806627191,2.8506566625379652,2.5921808753171973,2.680935767216419,2.8199007180735465,2.797044503780364,3.4532043830965,2.90828123781556,16.738171064088487,2.722540138892531,3.0812839183000555,2.527505166449718,2.584018517570819,2.7465028975041546,2.7340574185571946,2.886569888838257,3.139650033439904,5.697504605648722,4.034708082223816,2.6916669137731395,2.8078477927462657,2.88165261349357,2.3428366371655223,2.7667979306928037,272.1270648231962,2.6023071457832145,2.6541792630857124,190.89603911324758,2.8526610624117046,2.7545871581948993,3.556879142895721,2.8262197236045794,2.628058997271976
168421052.63157895,2.8781176626145673,666.4243446155929,2.577858842586856,2.688256825560348,2.7302363549676465,2.912949866824203,2.7132494255069672,2.915243225904837,3.7210363051789574,2.904620934370647,2.580076851257719,2.650164643993957,3.4397349051764836,2.8476988856146663,2.6825700750693144,2.664400619390186,2.737940716420473,2.598902501849525,3.6548759683017256,4.483949746642457,2.7226776834396733,2.696536830788958,2.7839900449336277,1.7265674492352,2.723828587159927,2.9624329789946695,2.6408352225379104,2.8143403566574,2.604842364499113,2.635211806344462,2.7847492515143015,2.7875906385073743,3.2063780813903606,2.9379036788083095,14.598587779488177,2.7610269749609344,3.049333665027203,2.611168924401775,2.6227886626481434,2.630147549460469,2.7888680130367134,2.8680779484521155,3.0051455543533874,5.0551497556625185,3.668536235204281,2.7421185510217567,2.745569059478217,2.835811978435644,2.3979359024083062,2.7654115964717896,283.2637085092365,2.678179552107843,2.6456850132443157,191.6557199604954,2.823078336204477,2.8064454121210733,3.288064746836257,2.8569235282297405,2.6164817696365006
178947368.42105263,2.8377486947353754,667.6584276469873,2.5901742448397895,2.7389940330397513,2.713370896845545,2.8688900132439104,2.7771959098104655,2.8220544084542176,3.3654787361960783,2.8454050192199234,2.5966240492185975,2.6883305436128575,3.30877276985739,2.720912993764808,2.6882498820787655,2.748759150261916,2.69010016138806,2.619985710158899,3.6214428422895164,3.844448120719263,2.6784524958156024,2.6808571169366338,2.744623599711508,1.7452014147661468,2.714464192889138,2.921049332469663,2.6397168715735977,2.7727427521336456,2.6270179112165795,2.6271307191753777,2.744423742869474,2.776920640658119,3.051097229255655,2.9846228596253237,12.888395860844739,2.8128822184826627,3.0112470627649186,2.7101789488345243,2.6749922728731614,2.560617813229086,2.8549084136394107,2.9071859686907606,2.992775355674516,4.324379895525627,3.339343242240822,2.8078736323031914,2.7087620482381776,2.7758013891400264,2.491451419929431,2.7528128274139196,298.5481937548089,2.782701530130361,2.643059193707133,192.24914786970845,2.8031544817022724,2.8661871210232097,3.0944241291067467,2.8967616006213115,2.6370223043758974
189473684.21052632,2.7973797268561835,668.8925106783818,2.6024896470927232,2.7897312405191546,2.696505438723444,2.8248301596636174,2.8411423941139633,2.7288655910035984,3.0099211672131987,2.7861891040691997,2.6131712471794755,2.726496443231758,3.1778106345382966,2.594127101914949,2.693929689088217,2.833117681133646,2.6422596063556463,2.641068918468273,3.5880097162773072,3.204946494796068,2.634227308191532,2.6651774030843094,2.7052571544893875,1.7638353802970936,2.705099798618349,2.8796656859446563,2.6385985206092846,2.7311451476098907,2.6491934579340457,2.619049632006294,2.7040982342246465,2.766250642808864,2.895816377120949,3.031342040442338,11.1782039422013,2.864737462004391,2.9731604605026343,2.8091889732672737,2.7271958830981795,2.4910880769977033,2.920948814242108,2.946293988929406,2.9804051569956447,3.5936100353887355,3.0101502492773626,2.873628713584626,2.6719550369981384,2.715790799844409,2.5849669374505555,2.74021405835605,313.8326790003813,2.8872235081528785,2.640433374169951,192.84257577892154,2.7832306272000684,2.9259288299253465,2.9007835113772362,2.936599673012883,2.657562839115294
200000000.0,2.7400622998661435,670.4132495475443,2.6141179089348667,2.8331777136343974,2.679955824606096,2.788117202890326,2.898793179691941,2.6428980345004485,2.6825559734287183,2.734653879027495,2.631315471530941,2.765438155464117,3.05463245887873,2.482933422948822,2.698364290687574,2.9097336145718335,2.596542421376063,2.6627942533201634,3.5545897767511443,2.608258719491699,2.5929802746089226,2.647033997183347,2.6689585175818618,1.7816058430823767,2.6972061125010156,2.8413811172266783,2.634670051087405,2.6952958597103134,2.667975337979825,2.6122876452864148,2.668064576377602,2.758586140211647,2.7535742808923764,3.0731594309327193,9.586678207386285,2.9085798220139143,2.931933445871293,2.894048653294847,2.7777204248582406,2.429056494867454,2.976126044709848,2.97821869394791,2.961045203191277,2.913728069780566,2.704800156692631,2.932192558532973,2.638496231327544,2.6645291259046644,2.669777068851736,2.726012282882278,327.99993108252164,2.978817386096221,2.6420109222649204,193.2373623147999,2.7636968252665706,2.9757450615595045,2.728513461601994,2.9622983928114226,2.675926225069959
