steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27
105263157.89473684,33.790221511492106,32.83791808526024,33.39279203484263,32.94964854495595,34.518755261133585,33.48082223598564,34.14630441351115,35.95620453838579,34.87251709989811,33.680667955232295,33.67889422979051,31.878860233924314,31.548001734060016,33.30600087262091,33.91777134342042,32.91524438073967,34.124358610784085,33.894387356689265,32.90774910661735,34.45824496761749,34.521741993684024,35.05803448221855,34.86644515611871,34.77096839240878,34.49122603728831,33.97757537762049,34.59406000516091,31.989591077269363
115789473.68421052,33.73975304842325,30.92775898183234,32.84331419930853,33.371167965419076,34.101958354248815,33.553388359979664,34.7225834313584,35.58101527479547,35.270155318308404,33.56825760745771,33.355777142853206,32.83039686528042,31.81214509731535,33.45806835795084,34.82991393939321,34.120644484148706,34.927251633225715,33.071000962200834,34.54037027147668,33.70878195528385,34.621111801012816,34.379731972007875,33.54145930055271,34.18331147195808,35.164783515737824,33.896773655370005,33.73327144709032,33.09039120572178
126315789.47368422,33.33550297008657,32.19397189618808,33.15273088179632,33.14312288396246,34.304596274595845,32.64799286045361,34.6018824450197,35.69149640598786,35.2835926294657,34.540470602398436,32.43744775710674,34.669636719568615,33.09949798221568,33.77477481189362,34.60352413847506,34.10276818878103,35.312846782712725,33.79960635188874,33.7309451878401,34.13695573810891,34.576924883221324,33.89212030746105,34.45206785391903,33.92572806156408,33.60446477274815,33.85799362128626,34.238117856579805,34.20312064803538
136842105.2631579,32.34592890798261,31.957994053248633,33.437455468622765,32.40342597498292,34.79822753664942,31.653474314091856,33.100513786810176,34.71851849125652,34.56050925202399,33.65612126294513,33.08143373168076,35.53422782776511,33.61964740008735,34.50858254600678,32.92045723606633,34.220169462903385,36.43804508136002,34.3483363670862,33.09603076905962,33.494196532454104,32.721263391757766,34.88267270499361,34.62006586129645,34.72603089297371,32.20056682665138,35.25514980274513,35.25493654215559,34.354844143124005
147368421.0526316,32.81019253981328,30.266893514057934,32.730063172960215,33.075072478513306,34.50300212159051,31.653403223128446,34.464218034576675,35.03836437892633,34.77683790711237,32.57257646068394,32.573256828448116,36.157856718675745,34.241690666928186,34.303533118723834,34.07271254200932,35.94589767353274,35.26151031691199,35.13008874198654,28.3163699787884,32.509157290336496,33.33811442201075,35.58206453851303,33.0821919355366,32.354558235204614,33.51646607703532,35.217696901256026,35.304942129040526,33.36035637966153
157894736.84210527,34.26237504077957,30.84027065130317,34.436668930910635,34.299874649710766,33.84284651339302,32.666817371973416,34.84259111373337,34.40798727829536,34.85867574328036,33.845673247532005,33.18453959670754,35.19222331483567,33.537910169284594,35.061032677528516,33.61010532745694,34.113679070985384,34.39587998378846,35.44017682146085,30.23419622117731,31.795225247766545,34.29739281365911,35.87422511789566,30.926522610951576,33.68435524202822,31.15323819187044,35.5009189692024,34.72709000689542,33.50098219699642
168421052.63157895,32.056397364658,29.29407161664104,35.00236542782955,33.43947430611317,33.9022371409012,33.64816903242444,35.57877559757629,34.57473432720533,34.35916319217048,34.78607933442018,33.65357245087954,34.23905645067342,33.23770589924255,35.089970184165026,34.77826431467923,33.738516478822504,36.050011465589094,33.441186887570694,28.709370386650026,34.25810084390839,35.18828484061022,34.96680765848741,32.325623438959305,34.711716392694086,29.791793775690557,35.56478550856794,34.89583682898339,33.26428174807425
178947368.42105263,30.33377374214355,29.4746381080196,34.0136962920386,36.008228191233904,35.13033038374666,34.370537165985795,34.48449361496644,34.228253388803175,34.205572408538856,34.273430904512836,33.48700522839858,34.10309962604267,34.44187166884418,35.58357061314657,35.51808435411046,34.973590049376696,35.08355821073675,35.40169889649113,29.020357440341872,32.72991720447704,33.714294078587,34.45303468364923,32.393903289568144,34.19807653377797,31.364660780613733,33.92217578454113,35.09025779603839,33.198648374816635
189473684.21052632,27.576151986025955,30.512238837696014,33.46269190340326,32.63676804240143,32.528177941140626,33.65872964095789,33.58290191306384,33.99833642004104,36.99461085256447,30.599437722962072,32.85922043070899,32.23739210795869,32.90581079877892,34.59290860593319,34.733990062306795,35.6011364879164,36.80199616443665,34.86098502720822,30.316744021307727,33.35773893143373,34.16476040460437,35.06141807500097,31.593503204718687,35.21548986915819,31.116246434253668,34.181029722796254,35.436013336037995,32.08894082724305
200000000.0,29.75756220774431,30.768942501984146,34.32217065676262,32.33645384445002,31.517301484452265,32.38347606576587,34.93382178050907,33.73634193269046,36.24958081190523,33.978693498788694,32.8660347500914,31.013713435220875,32.023754392505474,34.841903833182236,35.69803225111804,33.599872005221094,34.209839278734044,35.63622389243621,30.893215224931115,30.610105708731634,31.486855931874167,35.307169686414696,29.795320973780594,35.14609204487581,29.856229125080926,34.974368808104806,33.95759434066713,33.43543964340106
