steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35
631.578947368421,504.0931453189954,318.8083438589123,513.1966731232332,592.46748630409,365.78185127862173,534.5655256515874,535.0414480871618,318.54948142831574,674.2498637395419,612.119065722806,213.11771130457134,560.5507703808099,501.49699383856426,457.8956048937954,481.9197656242625,172.69520036568375,400.6261016493842,576.5727281773907,563.2785457462268,546.580798954173,168.49877918626436,375.5817210626726,433.16247646109167,437.523370564283,295.76126355611694,481.6245943869832,634.9488088202382,536.6085578817177,346.23607007481047,480.53367278493545,514.9179857699476,571.2113320367829,587.8917512208219,263.2107058236825,394.96153209413336,180.18298321258254
694.7368421052631,531.2437600009973,350.2158845753759,534.4053800468724,628.2196419760927,401.4122270506606,556.3339328661531,578.4621482335057,357.6757123961672,712.6681722755083,624.8895147913072,235.83929549668898,579.0461276168546,559.7789494580556,471.30371321505623,505.6829060836765,184.38711037648116,443.7470779893637,596.3197724524194,588.048016108286,588.5433750421115,167.85116343526255,448.63719005095385,472.3363377360971,469.4594329915356,397.9314505540182,516.9389755960573,665.5423941295026,540.819725710949,387.93435689277203,483.1243909306997,537.3847174646497,609.7941574254617,618.980764919893,330.7146131385919,405.05835444468704,195.24041834496109
757.8947368421052,539.0824158272505,377.25016084298153,567.4291681984483,670.7680007916617,429.9654696031815,570.2897084428884,621.3341683987601,361.85096781048696,733.6465845621124,641.2818250581493,259.5790432897625,610.5479594827618,598.7381738420502,477.77433002851166,525.9294449486542,213.67755707781018,481.6142242123165,614.185192925686,621.0735587636879,617.6031415014537,169.0562150017355,505.3232154974428,503.7055907792834,511.7081512392738,456.0098051802284,544.3853845203369,695.3646077755741,559.4949375783319,420.72671712145313,510.07254541070733,572.4293434157846,655.0257310658,659.5963783204867,402.08927213354525,401.90096882892954,218.87428806210613
821.0526315789473,558.5453199647975,401.2713439262652,591.502246718241,717.3367010732292,452.77649702764654,588.0404799993132,666.781060593757,368.70579229974544,758.6118190898644,668.1752632211042,284.9916748613172,635.5224764676371,617.774104164237,498.9931137413584,545.1984830463064,267.676676535417,513.659300866163,633.5165986750319,648.5345993132169,640.3276956898252,170.24942880579073,585.4896475224618,530.1252393905011,550.0742225045439,483.30403142929623,570.0209705912624,722.1051854483036,574.3874715484011,449.65242989497017,524.7817926333123,612.6234460089223,691.2292760604992,688.053284656849,446.61144688973224,401.5750075002659,259.80703956041293
884.2105263157895,578.0378631318232,420.81183739602903,616.5194733023271,755.8794773530249,471.44269053352707,602.4129582718471,715.6422095497238,380.171431366939,786.0982654995249,689.935869978892,305.6504883967454,652.5673395559105,635.2818820212052,503.2398188125943,557.1379784358475,335.45439586425584,542.5451426831404,650.2267410419606,660.3118685708662,659.486887422003,172.09763371937572,632.952537046298,555.808880859415,579.0029228112885,506.2361895508496,589.1770338680865,747.6139599024698,592.5410275084375,475.48274235116185,544.4257902067186,646.5860335744817,733.1810077881535,707.9075665191759,480.1363489953523,405.47163091674435,316.51537075453604
947.3684210526316,581.605029311345,438.11215269732577,631.4987346132534,792.202677689828,489.0417595524435,630.1393359845642,752.6436164396864,354.0576198653452,817.9986256043368,713.4909303247596,323.64208971862587,683.476431182935,648.3829173600228,511.13005089909666,569.4047876641101,399.06072971649564,572.4356447413918,658.8594594604214,704.1926627290047,674.599835493399,174.01826255912488,662.7518167091569,580.0318689926257,599.3951077465566,525.1313690650471,620.869267096983,769.9649747318801,608.5229827548059,480.18656285718936,555.7405377662989,667.5862567262483,769.7984461996707,734.1397132074691,517.7507731466287,334.0798293103102,378.6798335915034
1010.5263157894736,601.9921791281347,451.06121826171875,649.4954997944416,819.5019044953119,504.4255142066398,658.7911101291943,791.8072366984419,389.0631050604539,829.8508174306485,743.9290442715121,339.56884765625,695.044683070436,682.1093791271561,524.2821130407533,590.7485483050233,432.39337158203125,606.9397344803716,674.6070549407773,741.2989929822211,682.2718754009812,175.7127685546875,693.7419092575111,601.7611083984375,622.1970864238683,542.3419687023714,638.929921062519,779.8473068710117,633.6900638178269,503.274541581746,559.1548218258076,688.7708684975248,806.6645301310913,750.5721160793177,551.8494384079494,420.75828748477386,427.7113464653383
1073.6842105263158,617.9316365469505,451.06121826171875,666.9490651219036,840.2653151052972,519.6998725083746,682.8043524140062,813.7630426374036,387.6945806231486,843.9588618005802,774.6100598358671,339.56884765625,704.3345152984557,699.491407281607,533.5157514777907,609.8924457299453,432.39337158203125,637.3590941456223,699.4926058170917,773.239398083087,714.5597461459536,175.7127685546875,729.6270628048856,601.7611083984375,644.4041185588487,570.0516279902669,645.7810603023972,800.9762662534315,658.9270656897731,517.400861292866,573.7955816501363,708.4449131950457,827.2867194818834,769.7491214797884,581.5568427208536,430.2578452936573,471.5225415940947
1136.842105263158,634.043212890625,451.06121826171875,691.18798828125,858.2733154296875,536.8829345703125,729.4578857421875,857.6048583984375,388.23846435546875,857.3200073242188,806.339111328125,339.56884765625,718.3603515625,711.6563720703125,544.3245239257812,646.442138671875,432.39337158203125,670.3010864257812,726.4464111328125,828.298095703125,739.7156982421875,175.7127685546875,756.8574983435424,601.7611083984375,679.8153076171875,599.812854316771,657.533447265625,829.4854736328125,708.6861572265625,534.8550415039062,580.80908203125,729.4056396484375,817.0001220703125,793.369384765625,614.29736328125,415.8412780761719,506.1040801373676
1200.0,634.043212890625,451.06121826171875,691.18798828125,858.2733154296875,536.8829345703125,729.4578857421875,857.6048583984375,388.23846435546875,857.3200073242188,806.339111328125,339.56884765625,718.3603515625,711.6563720703125,544.3245239257812,646.442138671875,432.39337158203125,670.3010864257812,726.4464111328125,828.298095703125,739.7156982421875,175.7127685546875,772.508625974472,601.7611083984375,679.8153076171875,615.0990220934729,657.533447265625,829.4854736328125,708.6861572265625,534.8550415039062,580.80908203125,729.4056396484375,817.0001220703125,793.369384765625,614.29736328125,415.8412780761719,534.0224979383664
