steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40
631.578947368421,866.5391235351562,866.2603759765625,866.9691772460938,865.9181518554688,881.406982421875,866.9728393554688,880.873046875,881.5620727539062,867.0147705078125,866.8287353515625,881.1986083984375,881.6121826171875,881.1017456054688,866.7207641601562,881.31787109375,866.9407958984375,881.1485595703125,866.8297119140625,880.8082275390625,866.7485961914062,881.0264892578125,866.7636108398438,881.25927734375,866.961669921875,867.276123046875,866.0938110351562,866.8356323242188,866.8367919921875,881.5350341796875,881.594482421875,881.4977416992188,866.7310791015625,881.667724609375,866.96044921875,866.3916015625,866.174560546875,866.9022827148438,866.8861083984375,866.8818969726562,867.108642578125,867.0625
694.7368421052631,866.5391235351562,866.2603759765625,866.9691772460938,865.9181518554688,881.406982421875,866.9728393554688,880.873046875,881.5620727539062,867.0147705078125,866.8287353515625,881.1986083984375,881.6121826171875,881.1017456054688,866.7207641601562,881.31787109375,866.9407958984375,881.1485595703125,866.8297119140625,880.8082275390625,866.7485961914062,881.0264892578125,866.7636108398438,881.25927734375,866.961669921875,867.276123046875,866.0938110351562,866.8356323242188,866.8367919921875,881.5350341796875,881.594482421875,881.4977416992188,866.7310791015625,881.667724609375,866.96044921875,866.3916015625,866.174560546875,866.9022827148438,866.8861083984375,866.8818969726562,867.108642578125,867.0625
757.8947368421052,866.5391235351562,866.2603759765625,866.9691772460938,865.9181518554688,881.406982421875,866.9728393554688,880.873046875,881.5620727539062,867.0147705078125,866.8287353515625,881.1986083984375,881.6121826171875,881.1017456054688,866.7207641601562,881.31787109375,866.9407958984375,881.1485595703125,866.8297119140625,880.8082275390625,866.7485961914062,881.0264892578125,866.7636108398438,881.25927734375,866.961669921875,867.276123046875,866.0938110351562,866.8356323242188,866.8367919921875,881.5350341796875,881.594482421875,881.4977416992188,866.7310791015625,881.667724609375,866.96044921875,866.3916015625,866.174560546875,866.9022827148438,866.8861083984375,866.8818969726562,867.108642578125,867.0625
821.0526315789473,866.5391235351562,866.2603759765625,866.9691772460938,865.9181518554688,881.406982421875,866.9728393554688,880.873046875,881.5620727539062,867.0147705078125,866.8287353515625,881.1986083984375,881.6121826171875,881.1017456054688,866.7207641601562,881.31787109375,866.9407958984375,881.1485595703125,866.8297119140625,880.8082275390625,866.7485961914062,881.0264892578125,866.7636108398438,881.25927734375,866.961669921875,867.276123046875,866.0938110351562,866.8356323242188,866.8367919921875,881.5350341796875,881.594482421875,881.4977416992188,866.7310791015625,881.667724609375,866.96044921875,866.3916015625,866.174560546875,866.9022827148438,866.8861083984375,866.8818969726562,867.108642578125,867.0625
884.2105263157895,866.5391235351562,866.2603759765625,866.9691772460938,865.9181518554688,881.406982421875,866.9728393554688,880.873046875,881.5620727539062,867.0147705078125,866.8287353515625,881.1986083984375,881.6121826171875,881.1017456054688,866.7207641601562,881.31787109375,866.9407958984375,881.1485595703125,866.8297119140625,880.8082275390625,866.7485961914062,881.0264892578125,866.7636108398438,881.25927734375,866.961669921875,867.276123046875,866.0938110351562,866.8356323242188,866.8367919921875,881.5350341796875,881.594482421875,881.4977416992188,866.7310791015625,881.667724609375,866.96044921875,866.3916015625,866.174560546875,866.9022827148438,866.8861083984375,866.8818969726562,867.108642578125,867.0625
947.3684210526316,866.5391235351562,866.2603759765625,866.9691772460938,865.9181518554688,881.406982421875,866.9728393554688,880.873046875,881.5620727539062,867.0147705078125,866.8287353515625,881.1986083984375,881.6121826171875,881.1017456054688,866.7207641601562,881.31787109375,866.9407958984375,881.1485595703125,866.8297119140625,880.8082275390625,866.7485961914062,881.0264892578125,866.7636108398438,881.25927734375,866.961669921875,867.276123046875,866.0938110351562,866.8356323242188,866.8367919921875,881.5350341796875,881.594482421875,881.4977416992188,866.7310791015625,881.667724609375,866.96044921875,866.3916015625,866.174560546875,866.9022827148438,866.8861083984375,866.8818969726562,867.108642578125,867.0625
1010.5263157894736,866.5391235351562,866.2603759765625,866.9691772460938,865.9181518554688,881.406982421875,866.9728393554688,880.873046875,881.5620727539062,867.0147705078125,866.8287353515625,881.1986083984375,881.6121826171875,881.1017456054688,866.7207641601562,881.31787109375,866.9407958984375,881.1485595703125,866.8297119140625,880.8082275390625,866.7485961914062,881.0264892578125,866.7636108398438,881.25927734375,866.961669921875,867.276123046875,866.0938110351562,866.8356323242188,866.8367919921875,881.5350341796875,881.594482421875,881.4977416992188,866.7310791015625,881.667724609375,866.96044921875,866.3916015625,866.174560546875,866.9022827148438,866.8861083984375,866.8818969726562,867.108642578125,867.0625
1073.6842105263158,866.5391235351562,866.2603759765625,866.9691772460938,865.9181518554688,881.406982421875,866.9728393554688,880.873046875,881.5620727539062,867.0147705078125,866.8287353515625,881.1986083984375,881.6121826171875,881.1017456054688,866.7207641601562,881.31787109375,866.9407958984375,881.1485595703125,866.8297119140625,880.8082275390625,866.7485961914062,881.0264892578125,866.7636108398438,881.25927734375,866.961669921875,867.276123046875,866.0938110351562,866.8356323242188,866.8367919921875,881.5350341796875,881.594482421875,881.4977416992188,866.7310791015625,881.667724609375,866.96044921875,866.3916015625,866.174560546875,866.9022827148438,866.8861083984375,866.8818969726562,867.108642578125,867.0625
1136.842105263158,866.5391235351562,866.2603759765625,866.9691772460938,865.9181518554688,881.406982421875,866.9728393554688,880.873046875,881.5620727539062,867.0147705078125,866.8287353515625,881.1986083984375,881.6121826171875,881.1017456054688,866.7207641601562,881.31787109375,866.9407958984375,881.1485595703125,866.8297119140625,880.8082275390625,866.7485961914062,881.0264892578125,866.7636108398438,881.25927734375,866.961669921875,867.276123046875,866.0938110351562,866.8356323242188,866.8367919921875,881.5350341796875,881.594482421875,881.4977416992188,866.7310791015625,881.667724609375,866.96044921875,866.3916015625,866.174560546875,866.9022827148438,866.8861083984375,866.8818969726562,867.108642578125,867.0625
1200.0,866.5391235351562,866.2603759765625,866.9691772460938,865.9181518554688,881.406982421875,866.9728393554688,880.873046875,881.5620727539062,867.0147705078125,866.8287353515625,881.1986083984375,881.6121826171875,881.1017456054688,866.7207641601562,881.31787109375,866.9407958984375,881.1485595703125,866.8297119140625,880.8082275390625,866.7485961914062,881.0264892578125,866.7636108398438,881.25927734375,866.961669921875,867.276123046875,866.0938110351562,866.8356323242188,866.8367919921875,881.5350341796875,881.594482421875,881.4977416992188,866.7310791015625,881.667724609375,866.96044921875,866.3916015625,866.174560546875,866.9022827148438,866.8861083984375,866.8818969726562,867.108642578125,867.0625
